country_name,continent,year,month,monthly_total
Egypt,Africa,2021,January,40
Egypt,Africa,2021,July,52
Egypt,Africa,2021,June,50
Egypt,Africa,2021,March,114
Egypt,Africa,2021,May,76
Egypt,Africa,2021,November,213
Egypt,Africa,2021,October,165
Egypt,Africa,2021,September,73
Egypt,Africa,2022,April,648
Egypt,Africa,2022,August,1915
Egypt,Africa,2022,December,1634
Egypt,Africa,2022,February,270
Egypt,Africa,2022,January,342
Egypt,Africa,2022,July,1290
Egypt,Africa,2022,June,1136
Egypt,Africa,2022,March,234
Egypt,Africa,2022,May,1266
Egypt,Africa,2022,November,1525
Egypt,Africa,2022,October,2073
Egypt,Africa,2022,September,1999
Egypt,Africa,2023,April,1665
Egypt,Africa,2023,August,2828
Egypt,Africa,2023,December,2413
Egypt,Africa,2023,February,1777
Egypt,Africa,2023,January,1669
Egypt,Africa,2023,July,2320
Egypt,Africa,2023,June,1864
Egypt,Africa,2023,March,1556
Egypt,Africa,2023,May,2121
Egypt,Africa,2023,November,2218
Egypt,Africa,2023,October,2590
Egypt,Africa,2023,September,2648
Egypt,Africa,2024,April,1958
Egypt,Africa,2024,February,2712
Egypt,Africa,2024,January,2392
Egypt,Africa,2024,June,2569
Egypt,Africa,2024,March,1450
Egypt,Africa,2024,May,2031
El Salvador,North America,2020,April,0
El Salvador,North America,2020,August,0
El Salvador,North America,2020,December,0
El Salvador,North America,2020,February,22
El Salvador,North America,2020,January,24
El Salvador,North America,2020,July,0
El Salvador,North America,2020,June,0
El Salvador,North America,2020,March,7
El Salvador,North America,2020,May,0
El Salvador,North America,2020,November,0
El Salvador,North America,2020,October,0
El Salvador,North America,2020,September,1
El Salvador,North America,2021,April,0
El Salvador,North America,2021,August,0
El Salvador,North America,2021,December,0
El Salvador,North America,2021,February,0
El Salvador,North America,2021,January,0
El Salvador,North America,2021,July,0
El Salvador,North America,2021,June,1
El Salvador,North America,2021,March,1
El Salvador,North America,2021,May,0
El Salvador,North America,2021,November,0
El Salvador,North America,2021,October,0
El Salvador,North America,2021,September,0
El Salvador,North America,2022,April,1
El Salvador,North America,2022,August,14
El Salvador,North America,2022,December,14
El Salvador,North America,2022,February,1
El Salvador,North America,2022,January,0
El Salvador,North America,2022,July,1
El Salvador,North America,2022,June,5
El Salvador,North America,2022,March,0
El Salvador,North America,2022,May,6
El Salvador,North America,2022,November,21
El Salvador,North America,2022,October,12
El Salvador,North America,2022,September,7
El Salvador,North America,2023,April,27
El Salvador,North America,2023,August,23
El Salvador,North America,2023,December,15
El Salvador,North America,2023,February,17
El Salvador,North America,2023,January,10
El Salvador,North America,2023,July,22
El Salvador,North America,2023,June,20
El Salvador,North America,2023,March,18
El Salvador,North America,2023,May,30
El Salvador,North America,2023,November,14
El Salvador,North America,2023,October,21
El Salvador,North America,2023,September,33
El Salvador,North America,2024,April,16
El Salvador,North America,2024,February,21
El Salvador,North America,2024,January,46
El Salvador,North America,2024,June,17
El Salvador,North America,2024,March,16
El Salvador,North America,2024,May,15
Equatorial Guinea,Africa,2020,April,0
Equatorial Guinea,Africa,2020,August,0
Equatorial Guinea,Africa,2020,December,1
Equatorial Guinea,Africa,2020,February,1
Equatorial Guinea,Africa,2020,January,7
Equatorial Guinea,Africa,2020,July,0
Equatorial Guinea,Africa,2020,June,0
Equatorial Guinea,Africa,2020,March,0
Equatorial Guinea,Africa,2020,May,0
Equatorial Guinea,Africa,2020,November,0
Equatorial Guinea,Africa,2020,October,0
Equatorial Guinea,Africa,2020,September,0
Equatorial Guinea,Africa,2021,April,2
Equatorial Guinea,Africa,2021,August,0
Equatorial Guinea,Africa,2021,December,8
Equatorial Guinea,Africa,2021,February,0
Equatorial Guinea,Africa,2021,January,0
Equatorial Guinea,Africa,2021,July,0
Equatorial Guinea,Africa,2021,June,1
Equatorial Guinea,Africa,2021,March,0
Equatorial Guinea,Africa,2021,May,1
Equatorial Guinea,Africa,2021,November,0
Equatorial Guinea,Africa,2021,October,0
Equatorial Guinea,Africa,2021,September,0
Equatorial Guinea,Africa,2022,April,0
Equatorial Guinea,Africa,2022,August,1
Equatorial Guinea,Africa,2022,December,0
Equatorial Guinea,Africa,2022,February,0
Equatorial Guinea,Africa,2022,January,4
Equatorial Guinea,Africa,2022,July,1
Equatorial Guinea,Africa,2022,June,1
Equatorial Guinea,Africa,2022,March,0
Equatorial Guinea,Africa,2022,May,0
Equatorial Guinea,Africa,2022,November,1
Equatorial Guinea,Africa,2022,October,0
Equatorial Guinea,Africa,2022,September,0
Equatorial Guinea,Africa,2023,April,2
Equatorial Guinea,Africa,2023,August,2
Equatorial Guinea,Africa,2023,December,1
Equatorial Guinea,Africa,2023,February,1
Equatorial Guinea,Africa,2023,January,4
Equatorial Guinea,Africa,2023,July,3
Equatorial Guinea,Africa,2023,June,1
Equatorial Guinea,Africa,2023,March,2
Equatorial Guinea,Africa,2023,May,0
Equatorial Guinea,Africa,2023,November,0
Equatorial Guinea,Africa,2023,October,3
Equatorial Guinea,Africa,2023,September,0
Equatorial Guinea,Africa,2024,April,3
Equatorial Guinea,Africa,2024,February,2
Equatorial Guinea,Africa,2024,January,2
Equatorial Guinea,Africa,2024,June,2
Equatorial Guinea,Africa,2024,March,3
Equatorial Guinea,Africa,2024,May,2
Eritrea,Africa,2020,April,0
Eritrea,Africa,2020,August,0
Eritrea,Africa,2020,December,0
Eritrea,Africa,2020,February,31
Eritrea,Africa,2020,January,31
Eritrea,Africa,2020,July,0
Eritrea,Africa,2020,June,0
Eritrea,Africa,2020,March,3
Eritrea,Africa,2020,May,0
Eritrea,Africa,2020,November,0
Eritrea,Africa,2020,October,0
Eritrea,Africa,2020,September,0
Eritrea,Africa,2021,April,1
Eritrea,Africa,2021,August,0
Eritrea,Africa,2021,December,4
Eritrea,Africa,2021,February,1
Eritrea,Africa,2021,January,0
Eritrea,Africa,2021,July,0
Eritrea,Africa,2021,June,0
Eritrea,Africa,2021,March,2
Eritrea,Africa,2021,May,2
Eritrea,Africa,2021,November,1
Eritrea,Africa,2021,October,2
Eritrea,Africa,2021,September,1
Eritrea,Africa,2022,April,9
Eritrea,Africa,2022,August,7
Eritrea,Africa,2022,December,13
Eritrea,Africa,2022,February,3
Eritrea,Africa,2022,January,1
Eritrea,Africa,2022,July,8
Eritrea,Africa,2022,June,6
Eritrea,Africa,2022,March,5
Eritrea,Africa,2022,May,9
Eritrea,Africa,2022,November,17
Eritrea,Africa,2022,October,19
Eritrea,Africa,2022,September,17
Eritrea,Africa,2023,April,18
Eritrea,Africa,2023,August,35
Eritrea,Africa,2023,December,14
Eritrea,Africa,2023,February,8
Eritrea,Africa,2023,January,12
Eritrea,Africa,2023,July,13
Eritrea,Africa,2023,June,25
Eritrea,Africa,2023,March,29
Eritrea,Africa,2023,May,3
Eritrea,Africa,2023,November,26
Eritrea,Africa,2023,October,13
Eritrea,Africa,2023,September,21
Eritrea,Africa,2024,April,15
Eritrea,Africa,2024,February,22
Eritrea,Africa,2024,January,17
Eritrea,Africa,2024,June,34
Eritrea,Africa,2024,March,21
Eritrea,Africa,2024,May,19
Estonia,Europe,2020,April,0
Estonia,Europe,2020,August,1
Estonia,Europe,2020,December,1
Estonia,Europe,2020,February,713
Estonia,Europe,2020,January,482
Estonia,Europe,2020,July,6
Estonia,Europe,2020,June,0
Estonia,Europe,2020,March,209
Estonia,Europe,2020,May,0
Estonia,Europe,2020,November,3
Estonia,Europe,2020,October,0
Estonia,Europe,2020,September,0
Estonia,Europe,2021,April,3
Estonia,Europe,2021,August,0
Estonia,Europe,2021,December,4
Estonia,Europe,2021,February,0
Estonia,Europe,2021,January,1
Estonia,Europe,2021,July,0
Estonia,Europe,2021,June,1
Estonia,Europe,2021,March,2
Estonia,Europe,2021,May,4
Estonia,Europe,2021,November,7
Estonia,Europe,2021,October,1
Estonia,Europe,2021,September,4
Estonia,Europe,2022,April,32
Estonia,Europe,2022,August,87
Estonia,Europe,2022,December,305
Estonia,Europe,2022,February,4
Estonia,Europe,2022,January,7
Estonia,Europe,2022,July,39
Estonia,Europe,2022,June,47
Estonia,Europe,2022,March,9
Estonia,Europe,2022,May,50
Estonia,Europe,2022,November,172
Estonia,Europe,2022,October,161
Estonia,Europe,2022,September,99
Estonia,Europe,2023,April,216
Estonia,Europe,2023,August,117
Estonia,Europe,2023,December,510
Estonia,Europe,2023,February,535
Estonia,Europe,2023,January,343
Estonia,Europe,2023,July,126
Estonia,Europe,2023,June,95
Estonia,Europe,2023,March,428
Estonia,Europe,2023,May,173
Estonia,Europe,2023,November,376
Estonia,Europe,2023,October,264
Estonia,Europe,2023,September,148
Estonia,Europe,2024,April,205
Estonia,Europe,2024,February,816
Estonia,Europe,2024,January,627
Estonia,Europe,2024,June,139
Estonia,Europe,2024,March,550
Estonia,Europe,2024,May,133
Eswatini,Africa,2020,April,0
Eswatini,Africa,2020,August,0
Eswatini,Africa,2020,December,1
Eswatini,Africa,2020,February,6
Eswatini,Africa,2020,January,10
Eswatini,Africa,2020,July,0
Eswatini,Africa,2020,June,0
Eswatini,Africa,2020,March,6
Eswatini,Africa,2020,May,0
Eswatini,Africa,2020,November,1
Eswatini,Africa,2020,October,0
Eswatini,Africa,2020,September,0
Eswatini,Africa,2021,April,1
Eswatini,Africa,2021,August,0
Eswatini,Africa,2021,December,1
Eswatini,Africa,2021,February,0
Eswatini,Africa,2021,January,5
Eswatini,Africa,2021,July,1
Eswatini,Africa,2021,June,0
Eswatini,Africa,2021,March,3
Eswatini,Africa,2021,May,0
Eswatini,Africa,2021,November,0
Eswatini,Africa,2021,October,0
Eswatini,Africa,2021,September,0
Eswatini,Africa,2022,April,3
Eswatini,Africa,2022,August,12
Eswatini,Africa,2022,December,23
Eswatini,Africa,2022,February,2
Eswatini,Africa,2022,January,3
Eswatini,Africa,2022,July,11
Eswatini,Africa,2022,June,9
Eswatini,Africa,2022,March,15
Eswatini,Africa,2022,May,15
Eswatini,Africa,2022,November,12
Eswatini,Africa,2022,October,13
Eswatini,Africa,2022,September,10
Eswatini,Africa,2023,April,18
Eswatini,Africa,2023,August,26
Eswatini,Africa,2023,December,25
Eswatini,Africa,2023,February,15
Eswatini,Africa,2023,January,12
Eswatini,Africa,2023,July,32
Eswatini,Africa,2023,June,17
Eswatini,Africa,2023,March,11
Eswatini,Africa,2023,May,5
Eswatini,Africa,2023,November,28
Eswatini,Africa,2023,October,31
Eswatini,Africa,2023,September,22
Eswatini,Africa,2024,April,22
Eswatini,Africa,2024,February,16
Eswatini,Africa,2024,January,14
Eswatini,Africa,2024,June,56
Eswatini,Africa,2024,March,24
Eswatini,Africa,2024,May,30
Ethiopia,Africa,2020,April,0
Ethiopia,Africa,2020,August,2
Ethiopia,Africa,2020,December,3
Ethiopia,Africa,2020,February,39
Ethiopia,Africa,2020,January,48
Ethiopia,Africa,2020,July,3
Ethiopia,Africa,2020,June,0
Ethiopia,Africa,2020,March,13
Ethiopia,Africa,2020,May,0
Ethiopia,Africa,2020,November,0
Ethiopia,Africa,2020,October,0
Ethiopia,Africa,2020,September,1
Ethiopia,Africa,2021,April,4
Ethiopia,Africa,2021,August,1
Ethiopia,Africa,2021,December,3
Ethiopia,Africa,2021,February,0
Ethiopia,Africa,2021,January,0
Ethiopia,Africa,2021,July,3
Ethiopia,Africa,2021,June,4
Ethiopia,Africa,2021,March,9
Ethiopia,Africa,2021,May,8
Ethiopia,Africa,2021,November,10
Ethiopia,Africa,2021,October,4
Ethiopia,Africa,2021,September,5
Ethiopia,Africa,2022,April,6
Ethiopia,Africa,2022,August,35
Ethiopia,Africa,2022,December,20
Ethiopia,Africa,2022,February,5
Ethiopia,Africa,2022,January,15
Ethiopia,Africa,2022,July,37
Ethiopia,Africa,2022,June,20
Ethiopia,Africa,2022,March,13
Ethiopia,Africa,2022,May,26
Ethiopia,Africa,2022,November,35
Ethiopia,Africa,2022,October,60
Ethiopia,Africa,2022,September,26
Ethiopia,Africa,2023,April,21
Ethiopia,Africa,2023,August,50
Ethiopia,Africa,2023,December,28
Ethiopia,Africa,2023,February,32
Ethiopia,Africa,2023,January,36
Ethiopia,Africa,2023,July,54
Ethiopia,Africa,2023,June,39
Ethiopia,Africa,2023,March,22
Ethiopia,Africa,2023,May,41
Ethiopia,Africa,2023,November,37
Ethiopia,Africa,2023,October,61
Ethiopia,Africa,2023,September,51
Ethiopia,Africa,2024,April,31
Ethiopia,Africa,2024,February,58
Ethiopia,Africa,2024,January,70
Ethiopia,Africa,2024,June,39
Ethiopia,Africa,2024,March,31
Ethiopia,Africa,2024,May,42
Fiji,Oceania,2020,April,0
Fiji,Oceania,2020,August,1
Fiji,Oceania,2020,December,5
Fiji,Oceania,2020,February,112
Fiji,Oceania,2020,January,237
Fiji,Oceania,2020,July,0
Fiji,Oceania,2020,June,0
Fiji,Oceania,2020,March,29
Fiji,Oceania,2020,May,0
Fiji,Oceania,2020,November,1
Fiji,Oceania,2020,October,0
Fiji,Oceania,2020,September,0
Fiji,Oceania,2021,April,1
Fiji,Oceania,2021,August,0
Fiji,Oceania,2021,December,6
Fiji,Oceania,2021,February,0
Fiji,Oceania,2021,January,0
Fiji,Oceania,2021,July,0
Fiji,Oceania,2021,June,0
Fiji,Oceania,2021,March,1
Fiji,Oceania,2021,May,0
Fiji,Oceania,2021,November,2
Fiji,Oceania,2021,October,0
Fiji,Oceania,2021,September,0
Fiji,Oceania,2022,April,29
Fiji,Oceania,2022,August,87
Fiji,Oceania,2022,December,167
Fiji,Oceania,2022,February,4
Fiji,Oceania,2022,January,2
Fiji,Oceania,2022,July,105
Fiji,Oceania,2022,June,72
Fiji,Oceania,2022,March,3
Fiji,Oceania,2022,May,35
Fiji,Oceania,2022,November,109
Fiji,Oceania,2022,October,181
Fiji,Oceania,2022,September,134
Fiji,Oceania,2023,April,177
Fiji,Oceania,2023,August,256
Fiji,Oceania,2023,December,489
Fiji,Oceania,2023,February,105
Fiji,Oceania,2023,January,139
Fiji,Oceania,2023,July,215
Fiji,Oceania,2023,June,185
Fiji,Oceania,2023,March,150
Fiji,Oceania,2023,May,210
Fiji,Oceania,2023,November,189
Fiji,Oceania,2023,October,239
Fiji,Oceania,2023,September,325
Fiji,Oceania,2024,April,228
Fiji,Oceania,2024,February,117
Fiji,Oceania,2024,January,329
Fiji,Oceania,2024,June,167
Fiji,Oceania,2024,March,159
Fiji,Oceania,2024,May,369
Finland,Europe,2020,April,2
Finland,Europe,2020,August,10
Finland,Europe,2020,December,8
Finland,Europe,2020,February,2498
Finland,Europe,2020,January,2424
Finland,Europe,2020,July,8
Finland,Europe,2020,June,0
Finland,Europe,2020,March,786
Finland,Europe,2020,May,2
Finland,Europe,2020,November,5
Finland,Europe,2020,October,2
Finland,Europe,2020,September,8
Finland,Europe,2021,April,6
Finland,Europe,2021,August,16
Finland,Europe,2021,December,36
Finland,Europe,2021,February,12
Finland,Europe,2021,January,9
Finland,Europe,2021,July,16
Finland,Europe,2021,June,7
Finland,Europe,2021,March,15
Finland,Europe,2021,May,11
Finland,Europe,2021,November,19
Finland,Europe,2021,October,12
Finland,Europe,2021,September,24
Finland,Europe,2022,April,277
Finland,Europe,2022,August,318
Finland,Europe,2022,December,881
Finland,Europe,2022,February,24
Finland,Europe,2022,January,48
Finland,Europe,2022,July,384
Finland,Europe,2022,June,374
Finland,Europe,2022,March,59
Finland,Europe,2022,May,378
Finland,Europe,2022,November,906
Finland,Europe,2022,October,715
Finland,Europe,2022,September,427
Finland,Europe,2023,April,813
Finland,Europe,2023,August,506
Finland,Europe,2023,December,1234
Finland,Europe,2023,February,1163
Finland,Europe,2023,January,1245
Finland,Europe,2023,July,602
Finland,Europe,2023,June,485
Finland,Europe,2023,March,1125
Finland,Europe,2023,May,558
Finland,Europe,2023,November,1042
Finland,Europe,2023,October,790
Finland,Europe,2023,September,583
Finland,Europe,2024,April,796
Finland,Europe,2024,February,1689
Finland,Europe,2024,January,1886
Finland,Europe,2024,June,627
Finland,Europe,2024,March,1444
Finland,Europe,2024,May,699
France,Europe,2020,April,3
France,Europe,2020,August,121
France,Europe,2020,December,58
France,Europe,2020,February,14414
France,Europe,2020,January,12753
France,Europe,2020,July,64
France,Europe,2020,June,26
France,Europe,2020,March,6280
France,Europe,2020,May,7
France,Europe,2020,November,46
France,Europe,2020,October,80
France,Europe,2020,September,87
France,Europe,2021,April,68
France,Europe,2021,August,423
France,Europe,2021,December,398
France,Europe,2021,February,52
France,Europe,2021,January,119
France,Europe,2021,July,102
France,Europe,2021,June,50
France,Europe,2021,March,79
France,Europe,2021,May,80
France,Europe,2021,November,171
France,Europe,2021,October,185
France,Europe,2021,September,250
France,Europe,2022,April,3129
France,Europe,2022,August,13949
France,Europe,2022,December,7267
France,Europe,2022,February,413
France,Europe,2022,January,677
France,Europe,2022,July,9552
France,Europe,2022,June,4908
France,Europe,2022,March,630
France,Europe,2022,May,4967
France,Europe,2022,November,7046
France,Europe,2022,October,9373
France,Europe,2022,September,8145
France,Europe,2023,April,10501
France,Europe,2023,August,19840
France,Europe,2023,December,10954
France,Europe,2023,February,10655
France,Europe,2023,January,9004
France,Europe,2023,July,18945
France,Europe,2023,June,8143
France,Europe,2023,March,11311
France,Europe,2023,May,10627
France,Europe,2023,November,10388
France,Europe,2023,October,11030
France,Europe,2023,September,10430
France,Europe,2024,April,14838
France,Europe,2024,February,17370
France,Europe,2024,January,14055
France,Europe,2024,June,13429
France,Europe,2024,March,15009
France,Europe,2024,May,13475
Gabon,Africa,2020,April,0
Gabon,Africa,2020,August,1
Gabon,Africa,2020,December,0
Gabon,Africa,2020,February,6
Gabon,Africa,2020,January,4
Gabon,Africa,2020,July,0
Gabon,Africa,2020,June,0
Gabon,Africa,2020,March,5
Gabon,Africa,2020,May,0
Gabon,Africa,2020,November,0
Gabon,Africa,2020,October,0
Gabon,Africa,2020,September,0
Gabon,Africa,2021,April,1
Gabon,Africa,2021,August,0
Gabon,Africa,2021,December,1
Gabon,Africa,2021,February,0
Gabon,Africa,2021,January,1
Gabon,Africa,2021,July,0
Gabon,Africa,2021,June,0
Gabon,Africa,2021,March,1
Gabon,Africa,2021,May,0
Gabon,Africa,2021,November,1
Gabon,Africa,2021,October,1
Gabon,Africa,2021,September,2
Gabon,Africa,2022,April,8
Gabon,Africa,2022,August,17
Gabon,Africa,2022,December,6
Gabon,Africa,2022,February,1
Gabon,Africa,2022,January,2
Gabon,Africa,2022,July,7
Gabon,Africa,2022,June,2
Gabon,Africa,2022,March,1
Gabon,Africa,2022,May,1
Gabon,Africa,2022,November,1
Gabon,Africa,2022,October,14
Gabon,Africa,2022,September,8
Gabon,Africa,2023,April,4
Gabon,Africa,2023,August,9
Gabon,Africa,2023,December,8
Gabon,Africa,2023,February,2
Gabon,Africa,2023,January,11
Gabon,Africa,2023,July,8
Gabon,Africa,2023,June,9
Gabon,Africa,2023,March,4
Gabon,Africa,2023,May,13
Gabon,Africa,2023,November,12
Gabon,Africa,2023,October,11
Gabon,Africa,2023,September,43
Gabon,Africa,2024,April,12
Gabon,Africa,2024,February,13
Gabon,Africa,2024,January,11
Gabon,Africa,2024,June,5
Gabon,Africa,2024,March,6
Gabon,Africa,2024,May,14
Gambia,Africa,2020,April,0
Gambia,Africa,2020,August,0
Gambia,Africa,2020,December,1
Gambia,Africa,2020,February,58
Gambia,Africa,2020,January,80
Gambia,Africa,2020,July,1
Gambia,Africa,2020,June,0
Gambia,Africa,2020,March,33
Gambia,Africa,2020,May,0
Gambia,Africa,2020,November,1
Gambia,Africa,2020,October,0
Gambia,Africa,2020,September,0
Gambia,Africa,2021,April,1
Gambia,Africa,2021,August,0
Gambia,Africa,2021,December,3
Gambia,Africa,2021,February,0
Gambia,Africa,2021,January,1
Gambia,Africa,2021,July,0
Gambia,Africa,2021,June,1
Gambia,Africa,2021,March,1
Gambia,Africa,2021,May,2
Gambia,Africa,2021,November,3
Gambia,Africa,2021,October,1
Gambia,Africa,2021,September,6
Gambia,Africa,2022,April,13
Gambia,Africa,2022,August,25
Gambia,Africa,2022,December,16
Gambia,Africa,2022,February,3
Gambia,Africa,2022,January,5
Gambia,Africa,2022,July,6
Gambia,Africa,2022,June,10
Gambia,Africa,2022,March,10
Gambia,Africa,2022,May,9
Gambia,Africa,2022,November,13
Gambia,Africa,2022,October,41
Gambia,Africa,2022,September,13
Gambia,Africa,2023,April,16
Gambia,Africa,2023,August,42
Gambia,Africa,2023,December,26
Gambia,Africa,2023,February,8
Gambia,Africa,2023,January,12
Gambia,Africa,2023,July,38
Gambia,Africa,2023,June,26
Gambia,Africa,2023,March,19
Gambia,Africa,2023,May,32
Gambia,Africa,2023,November,29
Gambia,Africa,2023,October,40
Gambia,Africa,2023,September,28
Gambia,Africa,2024,April,20
Gambia,Africa,2024,February,28
Gambia,Africa,2024,January,36
Gambia,Africa,2024,June,32
Gambia,Africa,2024,March,24
Gambia,Africa,2024,May,31
Georgia,Asia,2020,April,0
Georgia,Asia,2020,August,3
Georgia,Asia,2020,December,5
Georgia,Asia,2020,February,57
Georgia,Asia,2020,January,57
Georgia,Asia,2020,July,30
Georgia,Asia,2020,June,1
Georgia,Asia,2020,March,19
Georgia,Asia,2020,May,0
Georgia,Asia,2020,November,7
Georgia,Asia,2020,October,9
Georgia,Asia,2020,September,7
Georgia,Asia,2021,April,2
Georgia,Asia,2021,August,9
Georgia,Asia,2021,December,12
Georgia,Asia,2021,February,1
Georgia,Asia,2021,January,2
Georgia,Asia,2021,July,2
Georgia,Asia,2021,June,5
Georgia,Asia,2021,March,5
Georgia,Asia,2021,May,0
Georgia,Asia,2021,November,2
Georgia,Asia,2021,October,2
Georgia,Asia,2021,September,3
Georgia,Asia,2022,April,12
Georgia,Asia,2022,August,50
Georgia,Asia,2022,December,57
Georgia,Asia,2022,February,1
Georgia,Asia,2022,January,10
Georgia,Asia,2022,July,19
Georgia,Asia,2022,June,30
Georgia,Asia,2022,March,14
Georgia,Asia,2022,May,26
Georgia,Asia,2022,November,45
Georgia,Asia,2022,October,55
Georgia,Asia,2022,September,66
Georgia,Asia,2023,April,66
Georgia,Asia,2023,August,59
Georgia,Asia,2023,December,75
Georgia,Asia,2023,February,85
Georgia,Asia,2023,January,57
Georgia,Asia,2023,July,56
Georgia,Asia,2023,June,55
Georgia,Asia,2023,March,93
Georgia,Asia,2023,May,62
Georgia,Asia,2023,November,64
Georgia,Asia,2023,October,53
Georgia,Asia,2023,September,79
Georgia,Asia,2024,April,74
Georgia,Asia,2024,February,87
Georgia,Asia,2024,January,106
Georgia,Asia,2024,June,72
Georgia,Asia,2024,March,78
Georgia,Asia,2024,May,90
Germany,Europe,2020,April,6
Germany,Europe,2020,August,67
Germany,Europe,2020,December,35
Germany,Europe,2020,February,12386
Germany,Europe,2020,January,11673
Germany,Europe,2020,July,117
Germany,Europe,2020,June,19
Germany,Europe,2020,March,6590
Germany,Europe,2020,May,4
Germany,Europe,2020,November,55
Germany,Europe,2020,October,112
Germany,Europe,2020,September,73
Germany,Europe,2021,April,104
Germany,Europe,2021,August,118
Germany,Europe,2021,December,371
Germany,Europe,2021,February,66
Germany,Europe,2021,January,97
Germany,Europe,2021,July,82
Germany,Europe,2021,June,51
Germany,Europe,2021,March,94
Germany,Europe,2021,May,68
Germany,Europe,2021,November,171
Germany,Europe,2021,October,131
Germany,Europe,2021,September,159
Germany,Europe,2022,April,2796
Germany,Europe,2022,August,9555
Germany,Europe,2022,December,11699
Germany,Europe,2022,February,351
Germany,Europe,2022,January,449
Germany,Europe,2022,July,7806
Germany,Europe,2022,June,5064
Germany,Europe,2022,March,512
Germany,Europe,2022,May,4394
Germany,Europe,2022,November,8530
Germany,Europe,2022,October,8811
Germany,Europe,2022,September,8309
Germany,Europe,2023,April,10770
Germany,Europe,2023,August,13152
Germany,Europe,2023,December,16543
Germany,Europe,2023,February,14047
Germany,Europe,2023,January,12512
Germany,Europe,2023,July,11911
Germany,Europe,2023,June,7307
Germany,Europe,2023,March,13048
Germany,Europe,2023,May,11331
Germany,Europe,2023,November,11746
Germany,Europe,2023,October,10969
Germany,Europe,2023,September,11381
Germany,Europe,2024,April,14749
Germany,Europe,2024,February,23326
Germany,Europe,2024,January,14112
Germany,Europe,2024,June,9580
Germany,Europe,2024,March,18690
Germany,Europe,2024,May,13309
Ghana,Africa,2020,April,0
Ghana,Africa,2020,August,0
Ghana,Africa,2020,December,6
Ghana,Africa,2020,February,54
Ghana,Africa,2020,January,100
Ghana,Africa,2020,July,0
Ghana,Africa,2020,June,0
Ghana,Africa,2020,March,21
Ghana,Africa,2020,May,0
Ghana,Africa,2020,November,2
Ghana,Africa,2020,October,2
Ghana,Africa,2020,September,5
Ghana,Africa,2021,April,10
Ghana,Africa,2021,August,10
Ghana,Africa,2021,December,9
Ghana,Africa,2021,February,9
Ghana,Africa,2021,January,7
Ghana,Africa,2021,July,2
Ghana,Africa,2021,June,7
Ghana,Africa,2021,March,9
Ghana,Africa,2021,May,8
Ghana,Africa,2021,November,2
Ghana,Africa,2021,October,6
Ghana,Africa,2021,September,5
Ghana,Africa,2022,April,16
Ghana,Africa,2022,August,48
Ghana,Africa,2022,December,73
Ghana,Africa,2022,February,11
Ghana,Africa,2022,January,15
Ghana,Africa,2022,July,37
Ghana,Africa,2022,June,26
Ghana,Africa,2022,March,5
Ghana,Africa,2022,May,20
Ghana,Africa,2022,November,89
Ghana,Africa,2022,October,105
Ghana,Africa,2022,September,62
Ghana,Africa,2023,April,51
Ghana,Africa,2023,August,139
Ghana,Africa,2023,December,147
Ghana,Africa,2023,February,56
Ghana,Africa,2023,January,61
Ghana,Africa,2023,July,69
Ghana,Africa,2023,June,58
Ghana,Africa,2023,March,80
Ghana,Africa,2023,May,70
Ghana,Africa,2023,November,131
Ghana,Africa,2023,October,102
Ghana,Africa,2023,September,126
Ghana,Africa,2024,April,101
Ghana,Africa,2024,February,96
Ghana,Africa,2024,January,79
Ghana,Africa,2024,June,117
Ghana,Africa,2024,March,117
Ghana,Africa,2024,May,201
Gibraltar,Europe,2020,April,0
Gibraltar,Europe,2020,August,0
Gibraltar,Europe,2020,December,0
Gibraltar,Europe,2020,February,0
Gibraltar,Europe,2020,January,0
Gibraltar,Europe,2020,July,0
Gibraltar,Europe,2020,June,0
Gibraltar,Europe,2020,March,0
Gibraltar,Europe,2020,May,0
Gibraltar,Europe,2020,November,0
Gibraltar,Europe,2020,October,0
Gibraltar,Europe,2020,September,0
Gibraltar,Europe,2021,April,0
Gibraltar,Europe,2021,August,0
Gibraltar,Europe,2021,December,0
Gibraltar,Europe,2021,February,0
Gibraltar,Europe,2021,January,0
Gibraltar,Europe,2021,July,0
Gibraltar,Europe,2021,June,0
Gibraltar,Europe,2021,March,0
Gibraltar,Europe,2021,May,0
Gibraltar,Europe,2021,November,0
Gibraltar,Europe,2021,October,0
Gibraltar,Europe,2021,September,0
Gibraltar,Europe,2022,April,0
Gibraltar,Europe,2022,August,0
Gibraltar,Europe,2022,December,0
Gibraltar,Europe,2022,February,0
Gibraltar,Europe,2022,January,0
Gibraltar,Europe,2022,July,1
Gibraltar,Europe,2022,June,0
Gibraltar,Europe,2022,March,0
Gibraltar,Europe,2022,May,0
Gibraltar,Europe,2022,November,0
Gibraltar,Europe,2022,October,0
Gibraltar,Europe,2022,September,0
Gibraltar,Europe,2023,April,0
Gibraltar,Europe,2023,August,0
Gibraltar,Europe,2023,December,0
Gibraltar,Europe,2023,February,0
Gibraltar,Europe,2023,January,0
Gibraltar,Europe,2023,July,0
Gibraltar,Europe,2023,June,0
Gibraltar,Europe,2023,March,0
Gibraltar,Europe,2023,May,0
Gibraltar,Europe,2023,November,0
Gibraltar,Europe,2023,October,1
Gibraltar,Europe,2023,September,0
Gibraltar,Europe,2024,April,0
Gibraltar,Europe,2024,February,0
