country_name,continent,year,month,monthly_total
Algeria,Africa,2020,April,0
Algeria,Africa,2020,August,5
Algeria,Africa,2020,December,9
Algeria,Africa,2020,February,916
Algeria,Africa,2020,January,783
Algeria,Africa,2020,July,4
Algeria,Africa,2020,June,1
Algeria,Africa,2020,March,367
Algeria,Africa,2020,May,0
Algeria,Africa,2020,November,4
Algeria,Africa,2020,October,1
Algeria,Africa,2020,September,2
Algeria,Africa,2021,April,3
Algeria,Africa,2021,August,12
Algeria,Africa,2021,December,45
Algeria,Africa,2021,February,4
Algeria,Africa,2021,January,9
Algeria,Africa,2021,July,3
Algeria,Africa,2021,June,11
Algeria,Africa,2021,March,4
Algeria,Africa,2021,May,4
Algeria,Africa,2021,November,26
Algeria,Africa,2021,October,11
Algeria,Africa,2021,September,26
Algeria,Africa,2022,April,119
Algeria,Africa,2022,August,929
Algeria,Africa,2022,December,322
Algeria,Africa,2022,February,47
Algeria,Africa,2022,January,50
Algeria,Africa,2022,July,289
Algeria,Africa,2022,June,222
Algeria,Africa,2022,March,54
Algeria,Africa,2022,May,225
Algeria,Africa,2022,November,491
Algeria,Africa,2022,October,451
Algeria,Africa,2022,September,501
Algeria,Africa,2023,April,289
Algeria,Africa,2023,August,3192
Algeria,Africa,2023,December,987
Algeria,Africa,2023,February,404
Algeria,Africa,2023,January,500
Algeria,Africa,2023,July,1172
Algeria,Africa,2023,June,503
Algeria,Africa,2023,March,414
Algeria,Africa,2023,May,656
Algeria,Africa,2023,November,795
Algeria,Africa,2023,October,1186
Algeria,Africa,2023,September,1716
Algeria,Africa,2024,April,513
Algeria,Africa,2024,February,865
Algeria,Africa,2024,January,1018
Algeria,Africa,2024,June,815
Algeria,Africa,2024,March,395
Algeria,Africa,2024,May,962
Argentina,South America,2020,April,0
Argentina,South America,2020,August,2
Argentina,South America,2020,December,10
Argentina,South America,2020,February,824
Argentina,South America,2020,January,1467
Argentina,South America,2020,July,4
Argentina,South America,2020,June,0
Argentina,South America,2020,March,511
Argentina,South America,2020,May,0
Argentina,South America,2020,November,3
Argentina,South America,2020,October,1
Argentina,South America,2020,September,1
Argentina,South America,2021,April,2
Argentina,South America,2021,August,19
Argentina,South America,2021,December,11
Argentina,South America,2021,February,4
Argentina,South America,2021,January,13
Argentina,South America,2021,July,10
Argentina,South America,2021,June,7
Argentina,South America,2021,March,8
Argentina,South America,2021,May,6
Argentina,South America,2021,November,1
Argentina,South America,2021,October,12
Argentina,South America,2021,September,4
Argentina,South America,2022,April,100
Argentina,South America,2022,August,259
Argentina,South America,2022,December,311
Argentina,South America,2022,February,19
Argentina,South America,2022,January,42
Argentina,South America,2022,July,282
Argentina,South America,2022,June,184
Argentina,South America,2022,March,25
Argentina,South America,2022,May,172
Argentina,South America,2022,November,361
Argentina,South America,2022,October,381
Argentina,South America,2022,September,296
Argentina,South America,2023,April,523
Argentina,South America,2023,August,484
Argentina,South America,2023,December,628
Argentina,South America,2023,February,456
Argentina,South America,2023,January,710
Argentina,South America,2023,July,503
Argentina,South America,2023,June,313
Argentina,South America,2023,March,536
Argentina,South America,2023,May,457
Argentina,South America,2023,November,556
Argentina,South America,2023,October,512
Argentina,South America,2023,September,484
Argentina,South America,2024,April,657
Argentina,South America,2024,February,782
Argentina,South America,2024,January,1211
Argentina,South America,2024,June,549
Argentina,South America,2024,March,767
Argentina,South America,2024,May,571
Australia,Oceania,2020,April,9
Australia,Oceania,2020,August,125
Australia,Oceania,2020,December,123
Australia,Oceania,2020,February,22818
Australia,Oceania,2020,January,51998
Australia,Oceania,2020,July,172
Australia,Oceania,2020,June,41
Australia,Oceania,2020,March,9409
Australia,Oceania,2020,May,42
Australia,Oceania,2020,November,175
Australia,Oceania,2020,October,101
Australia,Oceania,2020,September,135
Australia,Oceania,2021,April,113
Australia,Oceania,2021,August,147
Australia,Oceania,2021,December,628
Australia,Oceania,2021,February,87
Australia,Oceania,2021,January,152
Australia,Oceania,2021,July,99
Australia,Oceania,2021,June,55
Australia,Oceania,2021,March,94
Australia,Oceania,2021,May,78
Australia,Oceania,2021,November,221
Australia,Oceania,2021,October,125
Australia,Oceania,2021,September,101
Australia,Oceania,2022,April,7148
Australia,Oceania,2022,August,16843
Australia,Oceania,2022,December,40002
Australia,Oceania,2022,February,570
Australia,Oceania,2022,January,973
Australia,Oceania,2022,July,18810
Australia,Oceania,2022,June,13292
Australia,Oceania,2022,March,834
Australia,Oceania,2022,May,9469
Australia,Oceania,2022,November,25521
Australia,Oceania,2022,October,24169
Australia,Oceania,2022,September,21744
Australia,Oceania,2023,April,33383
Australia,Oceania,2023,August,28940
Australia,Oceania,2023,December,54673
Australia,Oceania,2023,February,23413
Australia,Oceania,2023,January,43421
Australia,Oceania,2023,July,39291
Australia,Oceania,2023,June,26137
Australia,Oceania,2023,March,26635
Australia,Oceania,2023,May,25757
Australia,Oceania,2023,November,35471
Australia,Oceania,2023,October,33023
Australia,Oceania,2023,September,38952
Australia,Oceania,2024,April,32868
Australia,Oceania,2024,February,30128
Australia,Oceania,2024,January,50374
Australia,Oceania,2024,June,39022
Australia,Oceania,2024,March,34288
Australia,Oceania,2024,May,26870
Bangladesh,Asia,2020,April,2
Bangladesh,Asia,2020,August,176
Bangladesh,Asia,2020,December,60
Bangladesh,Asia,2020,February,19668
Bangladesh,Asia,2020,January,26955
Bangladesh,Asia,2020,July,108
Bangladesh,Asia,2020,June,39
Bangladesh,Asia,2020,March,10369
Bangladesh,Asia,2020,May,10
Bangladesh,Asia,2020,November,69
Bangladesh,Asia,2020,October,63
Bangladesh,Asia,2020,September,151
Bangladesh,Asia,2021,April,271
Bangladesh,Asia,2021,August,16
Bangladesh,Asia,2021,December,5752
Bangladesh,Asia,2021,February,147
Bangladesh,Asia,2021,January,106
Bangladesh,Asia,2021,July,10
Bangladesh,Asia,2021,June,3
Bangladesh,Asia,2021,March,307
Bangladesh,Asia,2021,May,100
Bangladesh,Asia,2021,November,1098
Bangladesh,Asia,2021,October,217
Bangladesh,Asia,2021,September,34
Bangladesh,Asia,2022,April,9123
Bangladesh,Asia,2022,August,26179
Bangladesh,Asia,2022,December,39820
Bangladesh,Asia,2022,February,5715
Bangladesh,Asia,2022,January,5393
Bangladesh,Asia,2022,July,18164
Bangladesh,Asia,2022,June,14915
Bangladesh,Asia,2022,March,8955
Bangladesh,Asia,2022,May,13343
Bangladesh,Asia,2022,November,36928
Bangladesh,Asia,2022,October,33524
Bangladesh,Asia,2022,September,27085
Bangladesh,Asia,2023,April,43311
Bangladesh,Asia,2023,August,75514
Bangladesh,Asia,2023,December,42113
Bangladesh,Asia,2023,February,59350
Bangladesh,Asia,2023,January,51838
Bangladesh,Asia,2023,July,61537
Bangladesh,Asia,2023,June,51768
Bangladesh,Asia,2023,March,62977
Bangladesh,Asia,2023,May,48550
Bangladesh,Asia,2023,November,38951
Bangladesh,Asia,2023,October,43290
Bangladesh,Asia,2023,September,56346
Bangladesh,Asia,2024,April,28449
Bangladesh,Asia,2024,February,31793
Bangladesh,Asia,2024,January,41412
Bangladesh,Asia,2024,June,29387
Bangladesh,Asia,2024,March,26625
Bangladesh,Asia,2024,May,67316
Bolivia,South America,2020,April,0
Bolivia,South America,2020,August,0
Bolivia,South America,2020,December,0
Bolivia,South America,2020,February,22
Bolivia,South America,2020,January,38
Bolivia,South America,2020,July,0
Bolivia,South America,2020,June,0
Bolivia,South America,2020,March,12
Bolivia,South America,2020,May,0
Bolivia,South America,2020,November,0
Bolivia,South America,2020,October,0
Bolivia,South America,2020,September,2
Bolivia,South America,2021,April,0
Bolivia,South America,2021,August,0
Bolivia,South America,2021,December,0
Bolivia,South America,2021,February,0
Bolivia,South America,2021,January,0
Bolivia,South America,2021,July,1
Bolivia,South America,2021,June,0
Bolivia,South America,2021,March,0
Bolivia,South America,2021,May,0
Bolivia,South America,2021,November,0
Bolivia,South America,2021,October,1
Bolivia,South America,2021,September,0
Bolivia,South America,2022,April,2
Bolivia,South America,2022,August,19
Bolivia,South America,2022,December,21
Bolivia,South America,2022,February,1
Bolivia,South America,2022,January,0
Bolivia,South America,2022,July,12
Bolivia,South America,2022,June,10
Bolivia,South America,2022,March,1
Bolivia,South America,2022,May,25
Bolivia,South America,2022,November,32
Bolivia,South America,2022,October,24
Bolivia,South America,2022,September,29
Bolivia,South America,2023,April,28
Bolivia,South America,2023,August,40
Bolivia,South America,2023,December,29
Bolivia,South America,2023,February,16
Bolivia,South America,2023,January,49
Bolivia,South America,2023,July,51
Bolivia,South America,2023,June,9
Bolivia,South America,2023,March,16
Bolivia,South America,2023,May,41
Bolivia,South America,2023,November,44
Bolivia,South America,2023,October,279
Bolivia,South America,2023,September,21
Bolivia,South America,2024,April,31
Bolivia,South America,2024,February,17
Bolivia,South America,2024,January,48
Bolivia,South America,2024,June,32
Bolivia,South America,2024,March,20
Bolivia,South America,2024,May,27
Bouvet Island,Antarctica,2020,April,0
Bouvet Island,Antarctica,2020,August,0
Bouvet Island,Antarctica,2020,December,0
Bouvet Island,Antarctica,2020,February,0
Bouvet Island,Antarctica,2020,January,0
Bouvet Island,Antarctica,2020,July,0
Bouvet Island,Antarctica,2020,June,0
Bouvet Island,Antarctica,2020,March,0
Bouvet Island,Antarctica,2020,May,0
Bouvet Island,Antarctica,2020,November,0
Bouvet Island,Antarctica,2020,October,0
Bouvet Island,Antarctica,2020,September,0
Bouvet Island,Antarctica,2021,April,0
Bouvet Island,Antarctica,2021,August,0
Bouvet Island,Antarctica,2021,December,0
Bouvet Island,Antarctica,2021,February,0
Bouvet Island,Antarctica,2021,January,0
Bouvet Island,Antarctica,2021,July,0
Bouvet Island,Antarctica,2021,June,0
Bouvet Island,Antarctica,2021,March,0
Bouvet Island,Antarctica,2021,May,0
Bouvet Island,Antarctica,2021,November,0
Bouvet Island,Antarctica,2021,October,0
Bouvet Island,Antarctica,2021,September,0
Bouvet Island,Antarctica,2022,April,0
Bouvet Island,Antarctica,2022,August,0
Bouvet Island,Antarctica,2022,December,0
Bouvet Island,Antarctica,2022,February,0
Bouvet Island,Antarctica,2022,January,0
Bouvet Island,Antarctica,2022,July,0
Bouvet Island,Antarctica,2022,June,0
Bouvet Island,Antarctica,2022,March,0
Bouvet Island,Antarctica,2022,May,0
Bouvet Island,Antarctica,2022,November,0
Bouvet Island,Antarctica,2022,October,0
Bouvet Island,Antarctica,2022,September,0
Bouvet Island,Antarctica,2023,April,0
Bouvet Island,Antarctica,2023,August,0
Bouvet Island,Antarctica,2023,December,1
Bouvet Island,Antarctica,2023,February,0
Bouvet Island,Antarctica,2023,January,0
Bouvet Island,Antarctica,2023,July,0
Bouvet Island,Antarctica,2023,June,0
Bouvet Island,Antarctica,2023,March,0
Bouvet Island,Antarctica,2023,May,0
Bouvet Island,Antarctica,2023,November,0
Bouvet Island,Antarctica,2023,October,0
Bouvet Island,Antarctica,2023,September,0
Bouvet Island,Antarctica,2024,April,0
Bouvet Island,Antarctica,2024,February,0
Bouvet Island,Antarctica,2024,January,0
Bouvet Island,Antarctica,2024,June,0
Bouvet Island,Antarctica,2024,March,0
Bouvet Island,Antarctica,2024,May,0
Brazil,South America,2020,April,0
Brazil,South America,2020,August,7
Brazil,South America,2020,December,13
Brazil,South America,2020,February,1405
Brazil,South America,2020,January,2005
Brazil,South America,2020,July,16
Brazil,South America,2020,June,2
Brazil,South America,2020,March,664
Brazil,South America,2020,May,12
Brazil,South America,2020,November,5
Brazil,South America,2020,October,10
Brazil,South America,2020,September,5
Brazil,South America,2021,April,27
Brazil,South America,2021,August,20
Brazil,South America,2021,December,34
Brazil,South America,2021,February,42
Brazil,South America,2021,January,35
Brazil,South America,2021,July,21
Brazil,South America,2021,June,15
Brazil,South America,2021,March,18
Brazil,South America,2021,May,20
Brazil,South America,2021,November,32
Brazil,South America,2021,October,29
Brazil,South America,2021,September,11
Brazil,South America,2022,April,361
Brazil,South America,2022,August,890
Brazil,South America,2022,December,917
Brazil,South America,2022,February,63
Brazil,South America,2022,January,131
Brazil,South America,2022,July,769
Brazil,South America,2022,June,507
Brazil,South America,2022,March,66
Brazil,South America,2022,May,570
Brazil,South America,2022,November,866
Brazil,South America,2022,October,961
Brazil,South America,2022,September,873
Brazil,South America,2023,April,1309
Brazil,South America,2023,August,1304
Brazil,South America,2023,December,1721
Brazil,South America,2023,February,968
Brazil,South America,2023,January,1255
Brazil,South America,2023,July,1268
Brazil,South America,2023,June,815
Brazil,South America,2023,March,1170
Brazil,South America,2023,May,1131
Brazil,South America,2023,November,1481
Brazil,South America,2023,October,1378
Brazil,South America,2023,September,1339
Brazil,South America,2024,April,1519
Brazil,South America,2024,February,1475
Brazil,South America,2024,January,1915
Brazil,South America,2024,June,1353
Brazil,South America,2024,March,1677
Brazil,South America,2024,May,1381
Brunei Darussalam,Asia,2020,April,254
Brunei Darussalam,Asia,2020,August,219
Brunei Darussalam,Asia,2020,December,386
Brunei Darussalam,Asia,2020,February,64729
Brunei Darussalam,Asia,2020,January,88501
Brunei Darussalam,Asia,2020,July,350
Brunei Darussalam,Asia,2020,June,465
Brunei Darussalam,Asia,2020,March,31596
Brunei Darussalam,Asia,2020,May,330
Brunei Darussalam,Asia,2020,November,334
Brunei Darussalam,Asia,2020,October,228
Brunei Darussalam,Asia,2020,September,396
Brunei Darussalam,Asia,2021,April,411
Brunei Darussalam,Asia,2021,August,309
Brunei Darussalam,Asia,2021,December,403
Brunei Darussalam,Asia,2021,February,362
Brunei Darussalam,Asia,2021,January,337
Brunei Darussalam,Asia,2021,July,421
Brunei Darussalam,Asia,2021,June,316
Brunei Darussalam,Asia,2021,March,451
Brunei Darussalam,Asia,2021,May,290
Brunei Darussalam,Asia,2021,November,353
Brunei Darussalam,Asia,2021,October,237
Brunei Darussalam,Asia,2021,September,272
Brunei Darussalam,Asia,2022,April,1247
Brunei Darussalam,Asia,2022,August,36953
Brunei Darussalam,Asia,2022,December,149927
Brunei Darussalam,Asia,2022,February,371
Brunei Darussalam,Asia,2022,January,505
Brunei Darussalam,Asia,2022,July,10594
Brunei Darussalam,Asia,2022,June,4165
Brunei Darussalam,Asia,2022,March,522
Brunei Darussalam,Asia,2022,May,3094
Brunei Darussalam,Asia,2022,November,65540
Brunei Darussalam,Asia,2022,October,64041
Brunei Darussalam,Asia,2022,September,61332
Brunei Darussalam,Asia,2023,April,122931
Brunei Darussalam,Asia,2023,August,76670
Brunei Darussalam,Asia,2023,December,170217
Brunei Darussalam,Asia,2023,February,91480
Brunei Darussalam,Asia,2023,January,93125
Brunei Darussalam,Asia,2023,July,85713
Brunei Darussalam,Asia,2023,June,76368
Brunei Darussalam,Asia,2023,March,97143
Brunei Darussalam,Asia,2023,May,90639
Brunei Darussalam,Asia,2023,November,73474
Brunei Darussalam,Asia,2023,October,64757
Brunei Darussalam,Asia,2023,September,70708
Brunei Darussalam,Asia,2024,April,168967
Brunei Darussalam,Asia,2024,February,140506
Brunei Darussalam,Asia,2024,January,125804
Brunei Darussalam,Asia,2024,June,138729
Brunei Darussalam,Asia,2024,March,166490
Brunei Darussalam,Asia,2024,May,144782
Canada,North America,2020,April,2
Canada,North America,2020,August,52
Canada,North America,2020,December,35
Canada,North America,2020,February,6993
Canada,North America,2020,January,9478
Canada,North America,2020,July,37
Canada,North America,2020,June,15
Canada,North America,2020,March,2777
Canada,North America,2020,May,20
Canada,North America,2020,November,52
Canada,North America,2020,October,43
Canada,North America,2020,September,70
Canada,North America,2021,April,36
Canada,North America,2021,August,80
Canada,North America,2021,December,186
Canada,North America,2021,February,32
Canada,North America,2021,January,83
Canada,North America,2021,July,81
Canada,North America,2021,June,29
Canada,North America,2021,March,37
Canada,North America,2021,May,28
Canada,North America,2021,November,85
Canada,North America,2021,October,68
Canada,North America,2021,September,59
Canada,North America,2022,April,1609
Canada,North America,2022,August,4214
Canada,North America,2022,December,5908
Canada,North America,2022,February,165
Canada,North America,2022,January,260
Canada,North America,2022,July,3688
Canada,North America,2022,June,2639
Canada,North America,2022,March,275
Canada,North America,2022,May,2341
Canada,North America,2022,November,5730
Canada,North America,2022,October,5409
Canada,North America,2022,September,4172
Canada,North America,2023,April,6667
Canada,North America,2023,August,6686
Canada,North America,2023,December,9477
Canada,North America,2023,February,7559
Canada,North America,2023,January,7314
Canada,North America,2023,July,7138
Canada,North America,2023,June,4434
Canada,North America,2023,March,7932
Canada,North America,2023,May,6642
Canada,North America,2023,November,7788
Canada,North America,2023,October,7096
Canada,North America,2023,September,6035
Canada,North America,2024,April,7907
Canada,North America,2024,February,9897
Canada,North America,2024,January,9514
Canada,North America,2024,June,6424
Canada,North America,2024,March,9840
Canada,North America,2024,May,6979
Chile,South America,2020,April,0
Chile,South America,2020,August,2
Chile,South America,2020,December,1
Chile,South America,2020,February,592
Chile,South America,2020,January,506
Chile,South America,2020,July,0
Chile,South America,2020,June,0
Chile,South America,2020,March,212
Chile,South America,2020,May,0
Chile,South America,2020,November,0
Chile,South America,2020,October,4
Chile,South America,2020,September,1
Chile,South America,2021,April,1
Chile,South America,2021,August,4
Chile,South America,2021,December,9
Chile,South America,2021,February,2
Chile,South America,2021,January,1
Chile,South America,2021,July,1
Chile,South America,2021,June,0
Chile,South America,2021,March,0
Chile,South America,2021,May,1
Chile,South America,2021,November,2
Chile,South America,2021,October,15
Chile,South America,2021,September,1
Chile,South America,2022,April,46
Chile,South America,2022,August,152
Chile,South America,2022,December,152
Chile,South America,2022,February,3
Chile,South America,2022,January,18
Chile,South America,2022,July,144
Chile,South America,2022,June,132
Chile,South America,2022,March,9
Chile,South America,2022,May,95
Chile,South America,2022,November,168
Chile,South America,2022,October,186
Chile,South America,2022,September,146
Chile,South America,2023,April,253
Chile,South America,2023,August,373
Chile,South America,2023,December,341
Chile,South America,2023,February,330
Chile,South America,2023,January,242
Chile,South America,2023,July,268
Chile,South America,2023,June,190
Chile,South America,2023,March,247
Chile,South America,2023,May,269
Chile,South America,2023,November,375
Chile,South America,2023,October,310
Chile,South America,2023,September,312
Chile,South America,2024,April,389
Chile,South America,2024,February,619
Chile,South America,2024,January,530
Chile,South America,2024,June,407
Chile,South America,2024,March,476
Chile,South America,2024,May,360
China,Asia,2020,April,60
China,Asia,2020,August,621
China,Asia,2020,December,1034
China,Asia,2020,February,70865
China,Asia,2020,January,285958
China,Asia,2020,July,505
China,Asia,2020,June,196
China,Asia,2020,March,31765
China,Asia,2020,May,23
China,Asia,2020,November,1633
China,Asia,2020,October,1289
China,Asia,2020,September,864
China,Asia,2021,April,1675
China,Asia,2021,August,806
China,Asia,2021,December,2384
China,Asia,2021,February,854
China,Asia,2021,January,1106
China,Asia,2021,July,873
China,Asia,2021,June,812
China,Asia,2021,March,1887
China,Asia,2021,May,1501
China,Asia,2021,November,1377
China,Asia,2021,October,1196
China,Asia,2021,September,1084
China,Asia,2022,April,9545
China,Asia,2022,August,32301
China,Asia,2022,December,53998
China,Asia,2022,February,3185
China,Asia,2022,January,2052
China,Asia,2022,July,30250
China,Asia,2022,June,22784
China,Asia,2022,March,3412
China,Asia,2022,May,16335
China,Asia,2022,November,41360
China,Asia,2022,October,41187
China,Asia,2022,September,37902
China,Asia,2023,April,124583
China,Asia,2023,August,205942
China,Asia,2023,December,179394
China,Asia,2023,February,64892
China,Asia,2023,January,57290
China,Asia,2023,July,212546
China,Asia,2023,June,109815
China,Asia,2023,March,102774
China,Asia,2023,May,133136
China,Asia,2023,November,140694
China,Asia,2023,October,158682
China,Asia,2023,September,171971
China,Asia,2024,April,228426
China,Asia,2024,February,342003
China,Asia,2024,January,228900
China,Asia,2024,June,310204
China,Asia,2024,March,262826
China,Asia,2024,May,269256
Colombia,South America,2020,April,0
Colombia,South America,2020,August,0
Colombia,South America,2020,December,4
Colombia,South America,2020,February,137
Colombia,South America,2020,January,247
Colombia,South America,2020,July,3
Colombia,South America,2020,June,0
Colombia,South America,2020,March,59
Colombia,South America,2020,May,0
Colombia,South America,2020,November,3
Colombia,South America,2020,October,1
Colombia,South America,2020,September,0
Colombia,South America,2021,April,7
Colombia,South America,2021,August,7
Colombia,South America,2021,December,10
Colombia,South America,2021,February,5
Colombia,South America,2021,January,6
Colombia,South America,2021,July,5
Colombia,South America,2021,June,1
Colombia,South America,2021,March,10
Colombia,South America,2021,May,4
Colombia,South America,2021,November,5
Colombia,South America,2021,October,7
Colombia,South America,2021,September,9
Colombia,South America,2022,April,52
Colombia,South America,2022,August,115
Colombia,South America,2022,December,152
Colombia,South America,2022,February,10
Colombia,South America,2022,January,37
Colombia,South America,2022,July,126
Colombia,South America,2022,June,78
Colombia,South America,2022,March,14
Colombia,South America,2022,May,127
Colombia,South America,2022,November,153
Colombia,South America,2022,October,244
Colombia,South America,2022,September,139
Colombia,South America,2023,April,204
Colombia,South America,2023,August,241
Colombia,South America,2023,December,271
Colombia,South America,2023,February,130
Colombia,South America,2023,January,224
Colombia,South America,2023,July,251
Colombia,South America,2023,June,185
Colombia,South America,2023,March,165
Colombia,South America,2023,May,233
Colombia,South America,2023,November,220
Colombia,South America,2023,October,306
Colombia,South America,2023,September,429
Colombia,South America,2024,April,301
Colombia,South America,2024,February,204
Colombia,South America,2024,January,325
Colombia,South America,2024,June,280
Colombia,South America,2024,March,307
Colombia,South America,2024,May,229
Costa Rica,North America,2020,April,0
Costa Rica,North America,2020,August,3
Costa Rica,North America,2020,December,1
Costa Rica,North America,2020,February,75
Costa Rica,North America,2020,January,87
Costa Rica,North America,2020,July,0
Costa Rica,North America,2020,June,0
Costa Rica,North America,2020,March,23
Costa Rica,North America,2020,May,0
Costa Rica,North America,2020,November,0
Costa Rica,North America,2020,October,3
Costa Rica,North America,2020,September,0
Costa Rica,North America,2021,April,1
Costa Rica,North America,2021,August,0
Costa Rica,North America,2021,December,1
Costa Rica,North America,2021,February,18
Costa Rica,North America,2021,January,21
Costa Rica,North America,2021,July,3
Costa Rica,North America,2021,June,1
Costa Rica,North America,2021,March,4
Costa Rica,North America,2021,May,37
Costa Rica,North America,2021,November,3
Costa Rica,North America,2021,October,2
Costa Rica,North America,2021,September,0
Costa Rica,North America,2022,April,21
Costa Rica,North America,2022,August,43
Costa Rica,North America,2022,December,43
Costa Rica,North America,2022,February,5
Costa Rica,North America,2022,January,17
Costa Rica,North America,2022,July,44
Costa Rica,North America,2022,June,31
Costa Rica,North America,2022,March,4
Costa Rica,North America,2022,May,33
Costa Rica,North America,2022,November,53
Costa Rica,North America,2022,October,94
Costa Rica,North America,2022,September,61
Costa Rica,North America,2023,April,96
Costa Rica,North America,2023,August,82
Costa Rica,North America,2023,December,81
Costa Rica,North America,2023,February,50
Costa Rica,North America,2023,January,73
Costa Rica,North America,2023,July,94
Costa Rica,North America,2023,June,45
Costa Rica,North America,2023,March,66
Costa Rica,North America,2023,May,62
Costa Rica,North America,2023,November,80
Costa Rica,North America,2023,October,99
Costa Rica,North America,2023,September,94
Costa Rica,North America,2024,April,92
Costa Rica,North America,2024,February,90
Costa Rica,North America,2024,January,153
Costa Rica,North America,2024,June,68
Costa Rica,North America,2024,March,132
Costa Rica,North America,2024,May,80
Cuba,North America,2020,April,0
Cuba,North America,2020,August,0
Cuba,North America,2020,December,0
Cuba,North America,2020,February,37
Cuba,North America,2020,January,48
Cuba,North America,2020,July,0
Cuba,North America,2020,June,0
Cuba,North America,2020,March,12
Cuba,North America,2020,May,0
Cuba,North America,2020,November,0
Cuba,North America,2020,October,0
Cuba,North America,2020,September,0
Cuba,North America,2021,April,0
Cuba,North America,2021,August,0
Cuba,North America,2021,December,2
Cuba,North America,2021,February,0
Cuba,North America,2021,January,0
Cuba,North America,2021,July,0
Cuba,North America,2021,June,0
Cuba,North America,2021,March,2
Cuba,North America,2021,May,0
Cuba,North America,2021,November,0
Cuba,North America,2021,October,0
Cuba,North America,2021,September,0
Cuba,North America,2022,April,5
Cuba,North America,2022,August,20
Cuba,North America,2022,December,55
Cuba,North America,2022,February,0
Cuba,North America,2022,January,5
Cuba,North America,2022,July,23
Cuba,North America,2022,June,6
Cuba,North America,2022,March,0
Cuba,North America,2022,May,14
Cuba,North America,2022,November,28
Cuba,North America,2022,October,40
Cuba,North America,2022,September,16
Cuba,North America,2023,April,29
Cuba,North America,2023,August,33
Cuba,North America,2023,December,28
Cuba,North America,2023,February,19
Cuba,North America,2023,January,23
Cuba,North America,2023,July,39
Cuba,North America,2023,June,25
Cuba,North America,2023,March,23
Cuba,North America,2023,May,32
Cuba,North America,2023,November,39
Cuba,North America,2023,October,18
Cuba,North America,2023,September,25
Cuba,North America,2024,April,27
Cuba,North America,2024,February,32
Cuba,North America,2024,January,44
Cuba,North America,2024,June,37
Cuba,North America,2024,March,34
Cuba,North America,2024,May,36
Dominica,North America,2020,April,0
Dominica,North America,2020,August,0
Dominica,North America,2020,December,0
Dominica,North America,2020,February,45
Dominica,North America,2020,January,57
Dominica,North America,2020,July,0
Dominica,North America,2020,June,1
Dominica,North America,2020,March,14
Dominica,North America,2020,May,0
Dominica,North America,2020,November,0
Dominica,North America,2020,October,0
Dominica,North America,2020,September,0
Dominica,North America,2021,April,0
Dominica,North America,2021,August,4
Dominica,North America,2021,December,5
Dominica,North America,2021,February,1
Dominica,North America,2021,January,1
Dominica,North America,2021,July,0
Dominica,North America,2021,June,0
Dominica,North America,2021,March,1
Dominica,North America,2021,May,0
Dominica,North America,2021,November,8
Dominica,North America,2021,October,0
Dominica,North America,2021,September,0
Dominica,North America,2022,April,14
Dominica,North America,2022,August,38
Dominica,North America,2022,December,24
Dominica,North America,2022,February,3
Dominica,North America,2022,January,0
Dominica,North America,2022,July,26
Dominica,North America,2022,June,16
Dominica,North America,2022,March,5
Dominica,North America,2022,May,27
Dominica,North America,2022,November,26
Dominica,North America,2022,October,36
Dominica,North America,2022,September,33
Dominica,North America,2023,April,28
Dominica,North America,2023,August,57
Dominica,North America,2023,December,71
Dominica,North America,2023,February,42
Dominica,North America,2023,January,39
Dominica,North America,2023,July,66
Dominica,North America,2023,June,48
Dominica,North America,2023,March,65
Dominica,North America,2023,May,32
Dominica,North America,2023,November,39
Dominica,North America,2023,October,48
Dominica,North America,2023,September,70
Dominica,North America,2024,April,71
Dominica,North America,2024,February,53
Dominica,North America,2024,January,65
Dominica,North America,2024,June,51
Dominica,North America,2024,March,74
Dominica,North America,2024,May,62
Ecuador,South America,2020,April,0
Ecuador,South America,2020,August,0
Ecuador,South America,2020,December,1
Ecuador,South America,2020,February,80
Ecuador,South America,2020,January,107
Ecuador,South America,2020,July,1
Ecuador,South America,2020,June,1
Ecuador,South America,2020,March,15
Ecuador,South America,2020,May,0
Ecuador,South America,2020,November,1
Ecuador,South America,2020,October,0
Ecuador,South America,2020,September,0
Ecuador,South America,2021,April,1
Ecuador,South America,2021,August,1
Ecuador,South America,2021,December,3
Ecuador,South America,2021,February,0
Ecuador,South America,2021,January,0
Ecuador,South America,2021,July,0
Ecuador,South America,2021,June,0
Ecuador,South America,2021,March,0
Ecuador,South America,2021,May,2
Ecuador,South America,2021,November,0
Ecuador,South America,2021,October,1
Ecuador,South America,2021,September,0
Ecuador,South America,2022,April,28
Ecuador,South America,2022,August,66
Ecuador,South America,2022,December,51
Ecuador,South America,2022,February,0
Ecuador,South America,2022,January,2
Ecuador,South America,2022,July,42
Ecuador,South America,2022,June,29
Ecuador,South America,2022,March,2
Ecuador,South America,2022,May,31
Ecuador,South America,2022,November,50
Ecuador,South America,2022,October,99
Ecuador,South America,2022,September,57
Ecuador,South America,2023,April,94
Ecuador,South America,2023,August,102
Ecuador,South America,2023,December,104
Ecuador,South America,2023,February,56
Ecuador,South America,2023,January,38
Ecuador,South America,2023,July,88
Ecuador,South America,2023,June,64
Ecuador,South America,2023,March,81
Ecuador,South America,2023,May,60
Ecuador,South America,2023,November,123
Ecuador,South America,2023,October,82
Ecuador,South America,2023,September,148
